instance_id,pair_id,text1_lang,text2_lang,text1,text2,label
dico_phrasis_0000273__en-es__original,dico_phrasis_0000273,en,es,5 people,5 practicantes de snowboard,BACKWARD_ENTAILMENT
dico_phrasis_0000273__en-eu__flipped,dico_phrasis_0000273,en,eu,5 snowboarders,5 pertsona,FORWARD_ENTAILMENT
dico_phrasis_0000273__en-eu__original,dico_phrasis_0000273,en,eu,5 people,5 snowboardlari,BACKWARD_ENTAILMENT
dico_phrasis_0000273__es-en__flipped,dico_phrasis_0000273,es,en,5 practicantes de snowboard,5 people,FORWARD_ENTAILMENT
dico_phrasis_0000273__es-en__original,dico_phrasis_0000273,es,en,5 personas,5 snowboarders,BACKWARD_ENTAILMENT
dico_phrasis_0000273__es-eu__flipped,dico_phrasis_0000273,es,eu,5 practicantes de snowboard,5 pertsona,FORWARD_ENTAILMENT
dico_phrasis_0000273__es-eu__original,dico_phrasis_0000273,es,eu,5 personas,5 snowboardlari,BACKWARD_ENTAILMENT
dico_phrasis_0000273__eu-en__flipped,dico_phrasis_0000273,eu,en,5 snowboardlari,5 people,FORWARD_ENTAILMENT
dico_phrasis_0000273__eu-en__original,dico_phrasis_0000273,eu,en,5 pertsona,5 snowboarders,BACKWARD_ENTAILMENT
dico_phrasis_0000273__eu-es__flipped,dico_phrasis_0000273,eu,es,5 snowboardlari,5 personas,FORWARD_ENTAILMENT
dico_phrasis_0000273__eu-es__original,dico_phrasis_0000273,eu,es,5 pertsona,5 practicantes de snowboard,BACKWARD_ENTAILMENT
dico_phrasis_0000274__en-es__flipped,dico_phrasis_0000274,en,es,Afghan president,legislador afgano,FORWARD_ENTAILMENT
dico_phrasis_0000274__en-es__original,dico_phrasis_0000274,en,es,Afghan legislator,presidente afgano,BACKWARD_ENTAILMENT
dico_phrasis_0000274__en-eu__flipped,dico_phrasis_0000274,en,eu,Afghan president,legegile afganiarra,FORWARD_ENTAILMENT
dico_phrasis_0000274__en-eu__original,dico_phrasis_0000274,en,eu,Afghan legislator,presidente afganiarra,BACKWARD_ENTAILMENT
dico_phrasis_0000274__es-en__flipped,dico_phrasis_0000274,es,en,presidente afgano,Afghan legislator,FORWARD_ENTAILMENT
dico_phrasis_0000274__es-en__original,dico_phrasis_0000274,es,en,legislador afgano,Afghan president,BACKWARD_ENTAILMENT
dico_phrasis_0000274__es-eu__flipped,dico_phrasis_0000274,es,eu,presidente afgano,legegile afganiarra,FORWARD_ENTAILMENT
dico_phrasis_0000274__es-eu__original,dico_phrasis_0000274,es,eu,legislador afgano,presidente afganiarra,BACKWARD_ENTAILMENT
dico_phrasis_0000274__eu-en__flipped,dico_phrasis_0000274,eu,en,presidente afganiarra,Afghan legislator,FORWARD_ENTAILMENT
dico_phrasis_0000274__eu-en__original,dico_phrasis_0000274,eu,en,legegile afganiarra,Afghan president,BACKWARD_ENTAILMENT
dico_phrasis_0000274__eu-es__flipped,dico_phrasis_0000274,eu,es,presidente afganiarra,legislador afgano,FORWARD_ENTAILMENT
dico_phrasis_0000274__eu-es__original,dico_phrasis_0000274,eu,es,legegile afganiarra,presidente afgano,BACKWARD_ENTAILMENT
dico_phrasis_0000276__en-es__flipped,dico_phrasis_0000276,en,es,Contraceptive pill,Control de la natalidad,FORWARD_ENTAILMENT
dico_phrasis_0000276__en-es__original,dico_phrasis_0000276,en,es,Birth Control,Píldora anticonceptiva,BACKWARD_ENTAILMENT
dico_phrasis_0000276__en-eu__flipped,dico_phrasis_0000276,en,eu,Contraceptive pill,Jaiotza-kontrola,FORWARD_ENTAILMENT
dico_phrasis_0000276__en-eu__original,dico_phrasis_0000276,en,eu,Birth Control,Pilula antisorgailua,BACKWARD_ENTAILMENT
dico_phrasis_0000276__es-en__flipped,dico_phrasis_0000276,es,en,Píldora anticonceptiva,Birth Control,FORWARD_ENTAILMENT
dico_phrasis_0000276__es-en__original,dico_phrasis_0000276,es,en,Control de la natalidad,Contraceptive pill,BACKWARD_ENTAILMENT
dico_phrasis_0000276__es-eu__flipped,dico_phrasis_0000276,es,eu,Píldora anticonceptiva,Jaiotza-kontrola,FORWARD_ENTAILMENT
dico_phrasis_0000276__es-eu__original,dico_phrasis_0000276,es,eu,Control de la natalidad,Pilula antisorgailua,BACKWARD_ENTAILMENT
dico_phrasis_0000276__eu-en__flipped,dico_phrasis_0000276,eu,en,Pilula antisorgailua,Birth Control,FORWARD_ENTAILMENT
dico_phrasis_0000276__eu-en__original,dico_phrasis_0000276,eu,en,Jaiotza-kontrola,Contraceptive pill,BACKWARD_ENTAILMENT
dico_phrasis_0000276__eu-es__flipped,dico_phrasis_0000276,eu,es,Pilula antisorgailua,Control de la natalidad,FORWARD_ENTAILMENT
dico_phrasis_0000276__eu-es__original,dico_phrasis_0000276,eu,es,Jaiotza-kontrola,Píldora anticonceptiva,BACKWARD_ENTAILMENT
dico_phrasis_0000278__en-es__flipped,dico_phrasis_0000278,en,es,on direct flights,en vuelos,FORWARD_ENTAILMENT
dico_phrasis_0000278__en-es__original,dico_phrasis_0000278,en,es,on flights,en vuelos directos,BACKWARD_ENTAILMENT
dico_phrasis_0000278__en-eu__flipped,dico_phrasis_0000278,en,eu,on direct flights,hegaldietan,FORWARD_ENTAILMENT
dico_phrasis_0000278__en-eu__original,dico_phrasis_0000278,en,eu,on flights,hegaldi zuzenetan,BACKWARD_ENTAILMENT
dico_phrasis_0000278__es-en__flipped,dico_phrasis_0000278,es,en,en vuelos directos,on flights,FORWARD_ENTAILMENT
dico_phrasis_0000278__es-en__original,dico_phrasis_0000278,es,en,en vuelos,on direct flights,BACKWARD_ENTAILMENT
dico_phrasis_0000278__es-eu__flipped,dico_phrasis_0000278,es,eu,en vuelos directos,hegaldietan,FORWARD_ENTAILMENT
dico_phrasis_0000278__es-eu__original,dico_phrasis_0000278,es,eu,en vuelos,hegaldi zuzenetan,BACKWARD_ENTAILMENT
dico_phrasis_0000278__eu-en__flipped,dico_phrasis_0000278,eu,en,hegaldi zuzenetan,on flights,FORWARD_ENTAILMENT
dico_phrasis_0000278__eu-en__original,dico_phrasis_0000278,eu,en,hegaldietan,on direct flights,BACKWARD_ENTAILMENT
dico_phrasis_0000278__eu-es__flipped,dico_phrasis_0000278,eu,es,hegaldi zuzenetan,en vuelos,FORWARD_ENTAILMENT
dico_phrasis_0000278__eu-es__original,dico_phrasis_0000278,eu,es,hegaldietan,en vuelos directos,BACKWARD_ENTAILMENT
dico_phrasis_0000280__en-es__flipped,dico_phrasis_0000280,en,es,war-torn family unions,reuniones familiares,FORWARD_ENTAILMENT
dico_phrasis_0000280__en-es__original,dico_phrasis_0000280,en,es,family reunions,reuniones familiares marcadas por la guerra,BACKWARD_ENTAILMENT
dico_phrasis_0000280__en-eu__flipped,dico_phrasis_0000280,en,eu,war-torn family unions,familia-elkartzeak,FORWARD_ENTAILMENT
dico_phrasis_0000280__en-eu__original,dico_phrasis_0000280,en,eu,family reunions,gerrak hondatutako familia-elkartzeak,BACKWARD_ENTAILMENT
dico_phrasis_0000280__es-en__flipped,dico_phrasis_0000280,es,en,reuniones familiares marcadas por la guerra,family reunions,FORWARD_ENTAILMENT
dico_phrasis_0000280__es-en__original,dico_phrasis_0000280,es,en,reuniones familiares,war-torn family unions,BACKWARD_ENTAILMENT
dico_phrasis_0000280__es-eu__flipped,dico_phrasis_0000280,es,eu,reuniones familiares marcadas por la guerra,familia-elkartzeak,FORWARD_ENTAILMENT
dico_phrasis_0000280__es-eu__original,dico_phrasis_0000280,es,eu,reuniones familiares,gerrak hondatutako familia-elkartzeak,BACKWARD_ENTAILMENT
dico_phrasis_0000280__eu-en__flipped,dico_phrasis_0000280,eu,en,gerrak hondatutako familia-elkartzeak,family reunions,FORWARD_ENTAILMENT
dico_phrasis_0000280__eu-en__original,dico_phrasis_0000280,eu,en,familia-elkartzeak,war-torn family unions,BACKWARD_ENTAILMENT
dico_phrasis_0000280__eu-es__flipped,dico_phrasis_0000280,eu,es,gerrak hondatutako familia-elkartzeak,reuniones familiares,FORWARD_ENTAILMENT
dico_phrasis_0000280__eu-es__original,dico_phrasis_0000280,eu,es,familia-elkartzeak,reuniones familiares marcadas por la guerra,BACKWARD_ENTAILMENT
dico_phrasis_0000282__en-es__flipped,dico_phrasis_0000282,en,es,U.S. drone,dron,FORWARD_ENTAILMENT
dico_phrasis_0000282__en-es__original,dico_phrasis_0000282,en,es,drone,dron estadounidense,BACKWARD_ENTAILMENT
dico_phrasis_0000282__en-eu__flipped,dico_phrasis_0000282,en,eu,U.S. drone,dronea,FORWARD_ENTAILMENT
dico_phrasis_0000282__en-eu__original,dico_phrasis_0000282,en,eu,drone,AEBetako dronea,BACKWARD_ENTAILMENT
dico_phrasis_0000282__es-en__flipped,dico_phrasis_0000282,es,en,dron estadounidense,drone,FORWARD_ENTAILMENT
dico_phrasis_0000282__es-en__original,dico_phrasis_0000282,es,en,dron,U.S. drone,BACKWARD_ENTAILMENT
dico_phrasis_0000282__es-eu__flipped,dico_phrasis_0000282,es,eu,dron estadounidense,dronea,FORWARD_ENTAILMENT
dico_phrasis_0000282__es-eu__original,dico_phrasis_0000282,es,eu,dron,AEBetako dronea,BACKWARD_ENTAILMENT
dico_phrasis_0000282__eu-en__flipped,dico_phrasis_0000282,eu,en,AEBetako dronea,drone,FORWARD_ENTAILMENT
dico_phrasis_0000282__eu-en__original,dico_phrasis_0000282,eu,en,dronea,U.S. drone,BACKWARD_ENTAILMENT
dico_phrasis_0000282__eu-es__flipped,dico_phrasis_0000282,eu,es,AEBetako dronea,dron,FORWARD_ENTAILMENT
dico_phrasis_0000282__eu-es__original,dico_phrasis_0000282,eu,es,dronea,dron estadounidense,BACKWARD_ENTAILMENT
dico_phrasis_0000285__en-es__flipped,dico_phrasis_0000285,en,es,"1,800 more settler homes",1500 viviendas para colonos,FORWARD_ENTAILMENT
dico_phrasis_0000285__en-es__original,dico_phrasis_0000285,en,es,1500 settler homes,1.800 viviendas más para colonos,BACKWARD_ENTAILMENT
dico_phrasis_0000285__en-eu__flipped,dico_phrasis_0000285,en,eu,"1,800 more settler homes",kolonoentzako 1.500 etxebizitza,FORWARD_ENTAILMENT
dico_phrasis_0000285__en-eu__original,dico_phrasis_0000285,en,eu,1500 settler homes,kolonoentzako 1.800 etxebizitza gehiago,BACKWARD_ENTAILMENT
dico_phrasis_0000285__es-en__flipped,dico_phrasis_0000285,es,en,1.800 viviendas más para colonos,1500 settler homes,FORWARD_ENTAILMENT
dico_phrasis_0000285__es-en__original,dico_phrasis_0000285,es,en,1500 viviendas para colonos,"1,800 more settler homes",BACKWARD_ENTAILMENT
dico_phrasis_0000285__es-eu__flipped,dico_phrasis_0000285,es,eu,1.800 viviendas más para colonos,kolonoentzako 1.500 etxebizitza,FORWARD_ENTAILMENT
dico_phrasis_0000285__es-eu__original,dico_phrasis_0000285,es,eu,1500 viviendas para colonos,kolonoentzako 1.800 etxebizitza gehiago,BACKWARD_ENTAILMENT
dico_phrasis_0000285__eu-en__flipped,dico_phrasis_0000285,eu,en,kolonoentzako 1.800 etxebizitza gehiago,1500 settler homes,FORWARD_ENTAILMENT
dico_phrasis_0000285__eu-en__original,dico_phrasis_0000285,eu,en,kolonoentzako 1.500 etxebizitza,"1,800 more settler homes",BACKWARD_ENTAILMENT
dico_phrasis_0000285__eu-es__flipped,dico_phrasis_0000285,eu,es,kolonoentzako 1.800 etxebizitza gehiago,1500 viviendas para colonos,FORWARD_ENTAILMENT
dico_phrasis_0000285__eu-es__original,dico_phrasis_0000285,eu,es,kolonoentzako 1.500 etxebizitza,1.800 viviendas más para colonos,BACKWARD_ENTAILMENT
dico_phrasis_0000286__en-es__flipped,dico_phrasis_0000286,en,es,Train driver,Conductor,FORWARD_ENTAILMENT
dico_phrasis_0000286__en-es__original,dico_phrasis_0000286,en,es,Driver,Maquinista,BACKWARD_ENTAILMENT
dico_phrasis_0000286__en-eu__flipped,dico_phrasis_0000286,en,eu,Train driver,Gidaria,FORWARD_ENTAILMENT
dico_phrasis_0000286__en-eu__original,dico_phrasis_0000286,en,eu,Driver,Tren-gidaria,BACKWARD_ENTAILMENT
dico_phrasis_0000286__es-en__flipped,dico_phrasis_0000286,es,en,Maquinista,Driver,FORWARD_ENTAILMENT
dico_phrasis_0000286__es-en__original,dico_phrasis_0000286,es,en,Conductor,Train driver,BACKWARD_ENTAILMENT
dico_phrasis_0000286__es-eu__flipped,dico_phrasis_0000286,es,eu,Maquinista,Gidaria,FORWARD_ENTAILMENT
dico_phrasis_0000286__es-eu__original,dico_phrasis_0000286,es,eu,Conductor,Tren-gidaria,BACKWARD_ENTAILMENT
dico_phrasis_0000286__eu-en__flipped,dico_phrasis_0000286,eu,en,Tren-gidaria,Driver,FORWARD_ENTAILMENT
dico_phrasis_0000286__eu-en__original,dico_phrasis_0000286,eu,en,Gidaria,Train driver,BACKWARD_ENTAILMENT
dico_phrasis_0000286__eu-es__flipped,dico_phrasis_0000286,eu,es,Tren-gidaria,Conductor,FORWARD_ENTAILMENT
dico_phrasis_0000286__eu-es__original,dico_phrasis_0000286,eu,es,Gidaria,Maquinista,BACKWARD_ENTAILMENT
dico_phrasis_0000287__en-es__flipped,dico_phrasis_0000287,en,es,air strikes,ataque aéreo,FORWARD_ENTAILMENT
dico_phrasis_0000287__en-es__original,dico_phrasis_0000287,en,es,airstrike,ataques aéreos,BACKWARD_ENTAILMENT
dico_phrasis_0000287__en-eu__flipped,dico_phrasis_0000287,en,eu,air strikes,aire-erasoa,FORWARD_ENTAILMENT
dico_phrasis_0000287__en-eu__original,dico_phrasis_0000287,en,eu,airstrike,aire-erasoak,BACKWARD_ENTAILMENT
dico_phrasis_0000287__es-en__flipped,dico_phrasis_0000287,es,en,ataques aéreos,airstrike,FORWARD_ENTAILMENT
dico_phrasis_0000287__es-en__original,dico_phrasis_0000287,es,en,ataque aéreo,air strikes,BACKWARD_ENTAILMENT
dico_phrasis_0000287__es-eu__flipped,dico_phrasis_0000287,es,eu,ataques aéreos,aire-erasoa,FORWARD_ENTAILMENT
dico_phrasis_0000287__es-eu__original,dico_phrasis_0000287,es,eu,ataque aéreo,aire-erasoak,BACKWARD_ENTAILMENT
dico_phrasis_0000287__eu-en__flipped,dico_phrasis_0000287,eu,en,aire-erasoak,airstrike,FORWARD_ENTAILMENT
dico_phrasis_0000287__eu-en__original,dico_phrasis_0000287,eu,en,aire-erasoa,air strikes,BACKWARD_ENTAILMENT
dico_phrasis_0000287__eu-es__flipped,dico_phrasis_0000287,eu,es,aire-erasoak,ataque aéreo,FORWARD_ENTAILMENT
dico_phrasis_0000287__eu-es__original,dico_phrasis_0000287,eu,es,aire-erasoa,ataques aéreos,BACKWARD_ENTAILMENT
dico_phrasis_0000289__en-es__flipped,dico_phrasis_0000289,en,es,Over 70 dead,Hasta 50 muertos,FORWARD_ENTAILMENT
dico_phrasis_0000289__en-es__original,dico_phrasis_0000289,en,es,Up to 50 dead,Más de 70 muertos,BACKWARD_ENTAILMENT
dico_phrasis_0000289__en-eu__flipped,dico_phrasis_0000289,en,eu,Over 70 dead,Gehienez 50 hildako,FORWARD_ENTAILMENT
dico_phrasis_0000289__en-eu__original,dico_phrasis_0000289,en,eu,Up to 50 dead,70 hildako baino gehiago,BACKWARD_ENTAILMENT
dico_phrasis_0000289__es-en__flipped,dico_phrasis_0000289,es,en,Más de 70 muertos,Up to 50 dead,FORWARD_ENTAILMENT
dico_phrasis_0000289__es-en__original,dico_phrasis_0000289,es,en,Hasta 50 muertos,Over 70 dead,BACKWARD_ENTAILMENT
dico_phrasis_0000289__es-eu__flipped,dico_phrasis_0000289,es,eu,Más de 70 muertos,Gehienez 50 hildako,FORWARD_ENTAILMENT
dico_phrasis_0000289__es-eu__original,dico_phrasis_0000289,es,eu,Hasta 50 muertos,70 hildako baino gehiago,BACKWARD_ENTAILMENT
dico_phrasis_0000289__eu-en__flipped,dico_phrasis_0000289,eu,en,70 hildako baino gehiago,Up to 50 dead,FORWARD_ENTAILMENT
dico_phrasis_0000289__eu-en__original,dico_phrasis_0000289,eu,en,Gehienez 50 hildako,Over 70 dead,BACKWARD_ENTAILMENT
dico_phrasis_0000289__eu-es__flipped,dico_phrasis_0000289,eu,es,70 hildako baino gehiago,Hasta 50 muertos,FORWARD_ENTAILMENT
dico_phrasis_0000289__eu-es__original,dico_phrasis_0000289,eu,es,Gehienez 50 hildako,Más de 70 muertos,BACKWARD_ENTAILMENT
dico_phrasis_0000291__en-es__flipped,dico_phrasis_0000291,en,es,25 more bodies,25 cadáveres,FORWARD_ENTAILMENT
dico_phrasis_0000291__en-es__original,dico_phrasis_0000291,en,es,25 bodies,25 cadáveres más,BACKWARD_ENTAILMENT
dico_phrasis_0000291__en-eu__flipped,dico_phrasis_0000291,en,eu,25 more bodies,25 gorpu,FORWARD_ENTAILMENT
dico_phrasis_0000291__en-eu__original,dico_phrasis_0000291,en,eu,25 bodies,25 gorpu gehiago,BACKWARD_ENTAILMENT
dico_phrasis_0000291__es-en__flipped,dico_phrasis_0000291,es,en,25 cadáveres más,25 bodies,FORWARD_ENTAILMENT
dico_phrasis_0000291__es-en__original,dico_phrasis_0000291,es,en,25 cadáveres,25 more bodies,BACKWARD_ENTAILMENT
dico_phrasis_0000291__es-eu__flipped,dico_phrasis_0000291,es,eu,25 cadáveres más,25 gorpu,FORWARD_ENTAILMENT
dico_phrasis_0000291__es-eu__original,dico_phrasis_0000291,es,eu,25 cadáveres,25 gorpu gehiago,BACKWARD_ENTAILMENT
dico_phrasis_0000291__eu-en__flipped,dico_phrasis_0000291,eu,en,25 gorpu gehiago,25 bodies,FORWARD_ENTAILMENT
dico_phrasis_0000291__eu-en__original,dico_phrasis_0000291,eu,en,25 gorpu,25 more bodies,BACKWARD_ENTAILMENT
dico_phrasis_0000291__eu-es__flipped,dico_phrasis_0000291,eu,es,25 gorpu gehiago,25 cadáveres,FORWARD_ENTAILMENT
dico_phrasis_0000291__eu-es__original,dico_phrasis_0000291,eu,es,25 gorpu,25 cadáveres más,BACKWARD_ENTAILMENT
dico_phrasis_0000292__en-es__flipped,dico_phrasis_0000292,en,es,for every new settler homes,900 viviendas en asentamientos,FORWARD_ENTAILMENT
dico_phrasis_0000292__en-es__original,dico_phrasis_0000292,en,es,900 settlement homes,viviendas para cada nuevo colono,BACKWARD_ENTAILMENT
dico_phrasis_0000292__en-eu__flipped,dico_phrasis_0000292,en,eu,for every new settler homes,kokaguneetako 900 etxebizitza,FORWARD_ENTAILMENT
dico_phrasis_0000292__en-eu__original,dico_phrasis_0000292,en,eu,900 settlement homes,kolono berri bakoitzarentzako etxebizitzak,BACKWARD_ENTAILMENT
dico_phrasis_0000292__es-en__flipped,dico_phrasis_0000292,es,en,viviendas para cada nuevo colono,900 settlement homes,FORWARD_ENTAILMENT
dico_phrasis_0000292__es-en__original,dico_phrasis_0000292,es,en,900 viviendas en asentamientos,for every new settler homes,BACKWARD_ENTAILMENT
dico_phrasis_0000292__es-eu__flipped,dico_phrasis_0000292,es,eu,viviendas para cada nuevo colono,kokaguneetako 900 etxebizitza,FORWARD_ENTAILMENT
dico_phrasis_0000292__es-eu__original,dico_phrasis_0000292,es,eu,900 viviendas en asentamientos,kolono berri bakoitzarentzako etxebizitzak,BACKWARD_ENTAILMENT
dico_phrasis_0000292__eu-en__flipped,dico_phrasis_0000292,eu,en,kolono berri bakoitzarentzako etxebizitzak,900 settlement homes,FORWARD_ENTAILMENT
dico_phrasis_0000292__eu-en__original,dico_phrasis_0000292,eu,en,kokaguneetako 900 etxebizitza,for every new settler homes,BACKWARD_ENTAILMENT
dico_phrasis_0000292__eu-es__flipped,dico_phrasis_0000292,eu,es,kolono berri bakoitzarentzako etxebizitzak,900 viviendas en asentamientos,FORWARD_ENTAILMENT
dico_phrasis_0000292__eu-es__original,dico_phrasis_0000292,eu,es,kokaguneetako 900 etxebizitza,viviendas para cada nuevo colono,BACKWARD_ENTAILMENT
dico_phrasis_0000293__en-es__flipped,dico_phrasis_0000293,en,es,at Washington 's National Mall,en el National Mall,FORWARD_ENTAILMENT
dico_phrasis_0000293__en-es__original,dico_phrasis_0000293,en,es,on the National Mall,en el National Mall de Washington,BACKWARD_ENTAILMENT
dico_phrasis_0000293__en-eu__flipped,dico_phrasis_0000293,en,eu,at Washington 's National Mall,National Mall-en,FORWARD_ENTAILMENT
dico_phrasis_0000293__en-eu__original,dico_phrasis_0000293,en,eu,on the National Mall,Washingtongo National Mall-en,BACKWARD_ENTAILMENT
dico_phrasis_0000293__es-en__flipped,dico_phrasis_0000293,es,en,en el National Mall de Washington,on the National Mall,FORWARD_ENTAILMENT
dico_phrasis_0000293__es-en__original,dico_phrasis_0000293,es,en,en el National Mall,at Washington 's National Mall,BACKWARD_ENTAILMENT
dico_phrasis_0000293__es-eu__flipped,dico_phrasis_0000293,es,eu,en el National Mall de Washington,National Mall-en,FORWARD_ENTAILMENT
dico_phrasis_0000293__es-eu__original,dico_phrasis_0000293,es,eu,en el National Mall,Washingtongo National Mall-en,BACKWARD_ENTAILMENT
dico_phrasis_0000293__eu-en__flipped,dico_phrasis_0000293,eu,en,Washingtongo National Mall-en,on the National Mall,FORWARD_ENTAILMENT
dico_phrasis_0000293__eu-en__original,dico_phrasis_0000293,eu,en,National Mall-en,at Washington 's National Mall,BACKWARD_ENTAILMENT
dico_phrasis_0000293__eu-es__flipped,dico_phrasis_0000293,eu,es,Washingtongo National Mall-en,en el National Mall,FORWARD_ENTAILMENT
dico_phrasis_0000293__eu-es__original,dico_phrasis_0000293,eu,es,National Mall-en,en el National Mall de Washington,BACKWARD_ENTAILMENT
dico_phrasis_0000296__en-es__flipped,dico_phrasis_0000296,en,es,"Virginia 's ex-Gov . Bob McDonnell , wife",El exgobernador de Virginia Bob McDonnell,FORWARD_ENTAILMENT
dico_phrasis_0000296__en-es__original,dico_phrasis_0000296,en,es,Ex-Virginia governor Bob McDonnell,El exgobernador de Virginia Bob McDonnell y su esposa,BACKWARD_ENTAILMENT
dico_phrasis_0000296__en-eu__flipped,dico_phrasis_0000296,en,eu,"Virginia 's ex-Gov . Bob McDonnell , wife",Virginiako gobernadore ohi Bob McDonnell,FORWARD_ENTAILMENT
dico_phrasis_0000296__en-eu__original,dico_phrasis_0000296,en,eu,Ex-Virginia governor Bob McDonnell,"Virginiako gobernadore ohi Bob McDonnell, emaztea",BACKWARD_ENTAILMENT
dico_phrasis_0000296__es-en__flipped,dico_phrasis_0000296,es,en,El exgobernador de Virginia Bob McDonnell y su esposa,Ex-Virginia governor Bob McDonnell,FORWARD_ENTAILMENT
dico_phrasis_0000296__es-en__original,dico_phrasis_0000296,es,en,El exgobernador de Virginia Bob McDonnell,"Virginia 's ex-Gov . Bob McDonnell , wife",BACKWARD_ENTAILMENT
dico_phrasis_0000296__es-eu__flipped,dico_phrasis_0000296,es,eu,El exgobernador de Virginia Bob McDonnell y su esposa,Virginiako gobernadore ohi Bob McDonnell,FORWARD_ENTAILMENT
dico_phrasis_0000296__es-eu__original,dico_phrasis_0000296,es,eu,El exgobernador de Virginia Bob McDonnell,"Virginiako gobernadore ohi Bob McDonnell, emaztea",BACKWARD_ENTAILMENT
