instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_phrasis_0000069__es-en__original,dico_phrasis_0000069,es,en,Ataque aéreo,US drone strike,dico_phrasis_0000069__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000069__es-eu__flipped,dico_phrasis_0000069,es,eu,Ataque con dron estadounidense,Aire-erasoa,dico_phrasis_0000069__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000069__es-eu__original,dico_phrasis_0000069,es,eu,Ataque aéreo,AEBetako drone-erasoa,dico_phrasis_0000069__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000069__eu-en__flipped,dico_phrasis_0000069,eu,en,AEBetako drone-erasoa,Air strike,dico_phrasis_0000069__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000069__eu-en__original,dico_phrasis_0000069,eu,en,Aire-erasoa,US drone strike,dico_phrasis_0000069__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000069__eu-es__flipped,dico_phrasis_0000069,eu,es,AEBetako drone-erasoa,Ataque aéreo,dico_phrasis_0000069__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000069__eu-es__original,dico_phrasis_0000069,eu,es,Aire-erasoa,Ataque con dron estadounidense,dico_phrasis_0000069__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000072__en-es__flipped,dico_phrasis_0000072,en,es,militants,2 militantes,dico_phrasis_0000072__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000072__en-es__original,dico_phrasis_0000072,en,es,2 militants,militantes,dico_phrasis_0000072__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000072__en-eu__flipped,dico_phrasis_0000072,en,eu,militants,2 militante,dico_phrasis_0000072__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000072__en-eu__original,dico_phrasis_0000072,en,eu,2 militants,militanteak,dico_phrasis_0000072__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000072__es-en__flipped,dico_phrasis_0000072,es,en,militantes,2 militants,dico_phrasis_0000072__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000072__es-en__original,dico_phrasis_0000072,es,en,2 militantes,militants,dico_phrasis_0000072__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000072__es-eu__flipped,dico_phrasis_0000072,es,eu,militantes,2 militante,dico_phrasis_0000072__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000072__es-eu__original,dico_phrasis_0000072,es,eu,2 militantes,militanteak,dico_phrasis_0000072__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000072__eu-en__flipped,dico_phrasis_0000072,eu,en,militanteak,2 militants,dico_phrasis_0000072__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000072__eu-en__original,dico_phrasis_0000072,eu,en,2 militante,militants,dico_phrasis_0000072__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000072__eu-es__flipped,dico_phrasis_0000072,eu,es,militanteak,2 militantes,dico_phrasis_0000072__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000072__eu-es__original,dico_phrasis_0000072,eu,es,2 militante,militantes,dico_phrasis_0000072__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000073__en-es__flipped,dico_phrasis_0000073,en,es,interest rates,tasas,dico_phrasis_0000073__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000073__en-es__original,dico_phrasis_0000073,en,es,rates,tasas de interés,dico_phrasis_0000073__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000073__en-eu__flipped,dico_phrasis_0000073,en,eu,interest rates,tasak,dico_phrasis_0000073__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000073__en-eu__original,dico_phrasis_0000073,en,eu,rates,interes-tasak,dico_phrasis_0000073__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000073__es-en__flipped,dico_phrasis_0000073,es,en,tasas de interés,rates,dico_phrasis_0000073__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000073__es-en__original,dico_phrasis_0000073,es,en,tasas,interest rates,dico_phrasis_0000073__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000073__es-eu__flipped,dico_phrasis_0000073,es,eu,tasas de interés,tasak,dico_phrasis_0000073__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000073__es-eu__original,dico_phrasis_0000073,es,eu,tasas,interes-tasak,dico_phrasis_0000073__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000073__eu-en__flipped,dico_phrasis_0000073,eu,en,interes-tasak,rates,dico_phrasis_0000073__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000073__eu-en__original,dico_phrasis_0000073,eu,en,tasak,interest rates,dico_phrasis_0000073__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000073__eu-es__flipped,dico_phrasis_0000073,eu,es,interes-tasak,tasas,dico_phrasis_0000073__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000073__eu-es__original,dico_phrasis_0000073,eu,es,tasak,tasas de interés,dico_phrasis_0000073__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000074__en-es__flipped,dico_phrasis_0000074,en,es,U.S. judge,juez,dico_phrasis_0000074__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000074__en-es__original,dico_phrasis_0000074,en,es,Judge,juez estadounidense,dico_phrasis_0000074__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000074__en-eu__flipped,dico_phrasis_0000074,en,eu,U.S. judge,Epailea,dico_phrasis_0000074__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000074__en-eu__original,dico_phrasis_0000074,en,eu,Judge,AEBetako epailea,dico_phrasis_0000074__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000074__es-en__flipped,dico_phrasis_0000074,es,en,juez estadounidense,Judge,dico_phrasis_0000074__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000074__es-en__original,dico_phrasis_0000074,es,en,juez,U.S. judge,dico_phrasis_0000074__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000074__es-eu__flipped,dico_phrasis_0000074,es,eu,juez estadounidense,Epailea,dico_phrasis_0000074__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000074__es-eu__original,dico_phrasis_0000074,es,eu,juez,AEBetako epailea,dico_phrasis_0000074__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000074__eu-en__flipped,dico_phrasis_0000074,eu,en,AEBetako epailea,Judge,dico_phrasis_0000074__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000074__eu-en__original,dico_phrasis_0000074,eu,en,Epailea,U.S. judge,dico_phrasis_0000074__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000074__eu-es__flipped,dico_phrasis_0000074,eu,es,AEBetako epailea,juez,dico_phrasis_0000074__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000074__eu-es__original,dico_phrasis_0000074,eu,es,Epailea,juez estadounidense,dico_phrasis_0000074__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000075__en-es__flipped,dico_phrasis_0000075,en,es,N.C. State Fair ride operator,operador de atracción,dico_phrasis_0000075__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000075__en-es__original,dico_phrasis_0000075,en,es,Ride operator,operador de atracción de la Feria Estatal de Carolina del Norte,dico_phrasis_0000075__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000075__en-eu__flipped,dico_phrasis_0000075,en,eu,N.C. State Fair ride operator,atrakzio-operadorea,dico_phrasis_0000075__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000075__en-eu__original,dico_phrasis_0000075,en,eu,Ride operator,Ipar Carolinako Estatuko Azokako atrakzio-operadorea,dico_phrasis_0000075__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000075__es-en__flipped,dico_phrasis_0000075,es,en,operador de atracción de la Feria Estatal de Carolina del Norte,Ride operator,dico_phrasis_0000075__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000075__es-en__original,dico_phrasis_0000075,es,en,operador de atracción,N.C. State Fair ride operator,dico_phrasis_0000075__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000075__es-eu__flipped,dico_phrasis_0000075,es,eu,operador de atracción de la Feria Estatal de Carolina del Norte,atrakzio-operadorea,dico_phrasis_0000075__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000075__es-eu__original,dico_phrasis_0000075,es,eu,operador de atracción,Ipar Carolinako Estatuko Azokako atrakzio-operadorea,dico_phrasis_0000075__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000075__eu-en__flipped,dico_phrasis_0000075,eu,en,Ipar Carolinako Estatuko Azokako atrakzio-operadorea,Ride operator,dico_phrasis_0000075__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000075__eu-en__original,dico_phrasis_0000075,eu,en,atrakzio-operadorea,N.C. State Fair ride operator,dico_phrasis_0000075__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000075__eu-es__flipped,dico_phrasis_0000075,eu,es,Ipar Carolinako Estatuko Azokako atrakzio-operadorea,operador de atracción,dico_phrasis_0000075__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000075__eu-es__original,dico_phrasis_0000075,eu,es,atrakzio-operadorea,operador de atracción de la Feria Estatal de Carolina del Norte,dico_phrasis_0000075__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000076__en-es__flipped,dico_phrasis_0000076,en,es,16 soldiers,12 soldados,dico_phrasis_0000076__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000076__en-es__original,dico_phrasis_0000076,en,es,12 Soldiers,16 soldados,dico_phrasis_0000076__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000076__en-eu__flipped,dico_phrasis_0000076,en,eu,16 soldiers,12 soldadu,dico_phrasis_0000076__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000076__en-eu__original,dico_phrasis_0000076,en,eu,12 Soldiers,16 soldadu,dico_phrasis_0000076__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000076__es-en__flipped,dico_phrasis_0000076,es,en,16 soldados,12 Soldiers,dico_phrasis_0000076__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000076__es-en__original,dico_phrasis_0000076,es,en,12 soldados,16 soldiers,dico_phrasis_0000076__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000076__es-eu__flipped,dico_phrasis_0000076,es,eu,16 soldados,12 soldadu,dico_phrasis_0000076__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000076__es-eu__original,dico_phrasis_0000076,es,eu,12 soldados,16 soldadu,dico_phrasis_0000076__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000076__eu-en__flipped,dico_phrasis_0000076,eu,en,16 soldadu,12 Soldiers,dico_phrasis_0000076__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000076__eu-en__original,dico_phrasis_0000076,eu,en,12 soldadu,16 soldiers,dico_phrasis_0000076__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000076__eu-es__flipped,dico_phrasis_0000076,eu,es,16 soldadu,12 soldados,dico_phrasis_0000076__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000076__eu-es__original,dico_phrasis_0000076,eu,es,12 soldadu,16 soldados,dico_phrasis_0000076__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000077__en-es__flipped,dico_phrasis_0000077,en,es,in Myrtle Beach shootings,en un tiroteo en Miami,dico_phrasis_0000077__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000077__en-es__original,dico_phrasis_0000077,en,es,in Miami shooting,en los tiroteos de Myrtle Beach,dico_phrasis_0000077__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000077__en-eu__flipped,dico_phrasis_0000077,en,eu,in Myrtle Beach shootings,Miamiko tiroketan,dico_phrasis_0000077__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000077__en-eu__original,dico_phrasis_0000077,en,eu,in Miami shooting,Myrtle Beacheko tiroketetan,dico_phrasis_0000077__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000077__es-en__flipped,dico_phrasis_0000077,es,en,en los tiroteos de Myrtle Beach,in Miami shooting,dico_phrasis_0000077__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000077__es-en__original,dico_phrasis_0000077,es,en,en un tiroteo en Miami,in Myrtle Beach shootings,dico_phrasis_0000077__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000077__es-eu__flipped,dico_phrasis_0000077,es,eu,en los tiroteos de Myrtle Beach,Miamiko tiroketan,dico_phrasis_0000077__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000077__es-eu__original,dico_phrasis_0000077,es,eu,en un tiroteo en Miami,Myrtle Beacheko tiroketetan,dico_phrasis_0000077__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000077__eu-en__flipped,dico_phrasis_0000077,eu,en,Myrtle Beacheko tiroketetan,in Miami shooting,dico_phrasis_0000077__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000077__eu-en__original,dico_phrasis_0000077,eu,en,Miamiko tiroketan,in Myrtle Beach shootings,dico_phrasis_0000077__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000077__eu-es__flipped,dico_phrasis_0000077,eu,es,Myrtle Beacheko tiroketetan,en un tiroteo en Miami,dico_phrasis_0000077__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000077__eu-es__original,dico_phrasis_0000077,eu,es,Miamiko tiroketan,en los tiroteos de Myrtle Beach,dico_phrasis_0000077__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000079__en-es__flipped,dico_phrasis_0000079,en,es,for Iraq refinery,para una refinería de petróleo,dico_phrasis_0000079__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000079__en-es__original,dico_phrasis_0000079,en,es,for Oil Refinery,para una refinería de Irak,dico_phrasis_0000079__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000079__en-eu__flipped,dico_phrasis_0000079,en,eu,for Iraq refinery,petrolio-findegirako,dico_phrasis_0000079__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000079__en-eu__original,dico_phrasis_0000079,en,eu,for Oil Refinery,Irakeko findegirako,dico_phrasis_0000079__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000079__es-en__flipped,dico_phrasis_0000079,es,en,para una refinería de Irak,for Oil Refinery,dico_phrasis_0000079__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000079__es-en__original,dico_phrasis_0000079,es,en,para una refinería de petróleo,for Iraq refinery,dico_phrasis_0000079__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000079__es-eu__flipped,dico_phrasis_0000079,es,eu,para una refinería de Irak,petrolio-findegirako,dico_phrasis_0000079__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000079__es-eu__original,dico_phrasis_0000079,es,eu,para una refinería de petróleo,Irakeko findegirako,dico_phrasis_0000079__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000079__eu-en__flipped,dico_phrasis_0000079,eu,en,Irakeko findegirako,for Oil Refinery,dico_phrasis_0000079__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000079__eu-en__original,dico_phrasis_0000079,eu,en,petrolio-findegirako,for Iraq refinery,dico_phrasis_0000079__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000079__eu-es__flipped,dico_phrasis_0000079,eu,es,Irakeko findegirako,para una refinería de petróleo,dico_phrasis_0000079__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000079__eu-es__original,dico_phrasis_0000079,eu,es,petrolio-findegirako,para una refinería de Irak,dico_phrasis_0000079__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000080__en-es__flipped,dico_phrasis_0000080,en,es,In Cairo Camps Protesters,manifestantes de El Cairo,dico_phrasis_0000080__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000080__en-es__original,dico_phrasis_0000080,en,es,Cairo protesters,manifestantes en campamentos de El Cairo,dico_phrasis_0000080__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000080__en-eu__flipped,dico_phrasis_0000080,en,eu,In Cairo Camps Protesters,Kairoko manifestariak,dico_phrasis_0000080__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000080__en-eu__original,dico_phrasis_0000080,en,eu,Cairo protesters,Kairoko kanpalekuetako manifestariak,dico_phrasis_0000080__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000080__es-en__flipped,dico_phrasis_0000080,es,en,manifestantes en campamentos de El Cairo,Cairo protesters,dico_phrasis_0000080__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000080__es-en__original,dico_phrasis_0000080,es,en,manifestantes de El Cairo,In Cairo Camps Protesters,dico_phrasis_0000080__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000080__es-eu__flipped,dico_phrasis_0000080,es,eu,manifestantes en campamentos de El Cairo,Kairoko manifestariak,dico_phrasis_0000080__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000080__es-eu__original,dico_phrasis_0000080,es,eu,manifestantes de El Cairo,Kairoko kanpalekuetako manifestariak,dico_phrasis_0000080__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000080__eu-en__flipped,dico_phrasis_0000080,eu,en,Kairoko kanpalekuetako manifestariak,Cairo protesters,dico_phrasis_0000080__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000080__eu-en__original,dico_phrasis_0000080,eu,en,Kairoko manifestariak,In Cairo Camps Protesters,dico_phrasis_0000080__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000080__eu-es__flipped,dico_phrasis_0000080,eu,es,Kairoko kanpalekuetako manifestariak,manifestantes de El Cairo,dico_phrasis_0000080__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000080__eu-es__original,dico_phrasis_0000080,eu,es,Kairoko manifestariak,manifestantes en campamentos de El Cairo,dico_phrasis_0000080__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000082__en-es__flipped,dico_phrasis_0000082,en,es,Arizona wildfire,Incendio,dico_phrasis_0000082__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000082__en-es__original,dico_phrasis_0000082,en,es,Blaze,Incendio forestal en Arizona,dico_phrasis_0000082__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000082__en-eu__flipped,dico_phrasis_0000082,en,eu,Arizona wildfire,Sutea,dico_phrasis_0000082__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000082__en-eu__original,dico_phrasis_0000082,en,eu,Blaze,Arizonako baso-sutea,dico_phrasis_0000082__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000082__es-en__flipped,dico_phrasis_0000082,es,en,Incendio forestal en Arizona,Blaze,dico_phrasis_0000082__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000082__es-en__original,dico_phrasis_0000082,es,en,Incendio,Arizona wildfire,dico_phrasis_0000082__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000082__es-eu__flipped,dico_phrasis_0000082,es,eu,Incendio forestal en Arizona,Sutea,dico_phrasis_0000082__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000082__es-eu__original,dico_phrasis_0000082,es,eu,Incendio,Arizonako baso-sutea,dico_phrasis_0000082__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000082__eu-en__flipped,dico_phrasis_0000082,eu,en,Arizonako baso-sutea,Blaze,dico_phrasis_0000082__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000082__eu-en__original,dico_phrasis_0000082,eu,en,Sutea,Arizona wildfire,dico_phrasis_0000082__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000082__eu-es__flipped,dico_phrasis_0000082,eu,es,Arizonako baso-sutea,Incendio,dico_phrasis_0000082__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000082__eu-es__original,dico_phrasis_0000082,eu,es,Sutea,Incendio forestal en Arizona,dico_phrasis_0000082__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000083__en-es__flipped,dico_phrasis_0000083,en,es,Canadian government,Canadá,dico_phrasis_0000083__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000083__en-es__original,dico_phrasis_0000083,en,es,Canada,Gobierno canadiense,dico_phrasis_0000083__es-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000083__en-eu__flipped,dico_phrasis_0000083,en,eu,Canadian government,Kanada,dico_phrasis_0000083__eu-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000083__en-eu__original,dico_phrasis_0000083,en,eu,Canada,Kanadako gobernua,dico_phrasis_0000083__eu-en__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000083__es-en__flipped,dico_phrasis_0000083,es,en,Gobierno canadiense,Canada,dico_phrasis_0000083__en-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000083__es-en__original,dico_phrasis_0000083,es,en,Canadá,Canadian government,dico_phrasis_0000083__en-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000083__es-eu__flipped,dico_phrasis_0000083,es,eu,Gobierno canadiense,Kanada,dico_phrasis_0000083__eu-es__original,FORWARD_ENTAILMENT
dico_phrasis_0000083__es-eu__original,dico_phrasis_0000083,es,eu,Canadá,Kanadako gobernua,dico_phrasis_0000083__eu-es__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000083__eu-en__flipped,dico_phrasis_0000083,eu,en,Kanadako gobernua,Canada,dico_phrasis_0000083__en-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000083__eu-en__original,dico_phrasis_0000083,eu,en,Kanada,Canadian government,dico_phrasis_0000083__en-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000083__eu-es__flipped,dico_phrasis_0000083,eu,es,Kanadako gobernua,Canadá,dico_phrasis_0000083__es-eu__original,FORWARD_ENTAILMENT
dico_phrasis_0000083__eu-es__original,dico_phrasis_0000083,eu,es,Kanada,Gobierno canadiense,dico_phrasis_0000083__es-eu__flipped,BACKWARD_ENTAILMENT
dico_phrasis_0000085__en-es__flipped,dico_phrasis_0000085,en,es,arms trafficking charges,sanciones,dico_phrasis_0000085__es-en__original,FORWARD_ENTAILMENT
dico_phrasis_0000085__en-es__original,dico_phrasis_0000085,en,es,sanctions,cargos por tráfico de armas,dico_phrasis_0000085__es-en__flipped,BACKWARD_ENTAILMENT
