instance_id,pair_id,text1_lang,text2_lang,text1,text2,reverse_pair_id,label
dico_trial_0077__es-en__forward,dico_trial_0077,es,en,un perro,a white dog,dico_trial_0077__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0077__es-en__reverse,dico_trial_0077,es,en,un perro blanco,A dog,dico_trial_0077__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0077__es-eu__forward,dico_trial_0077,es,eu,un perro,txakur zuri bat,dico_trial_0077__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0077__es-eu__reverse,dico_trial_0077,es,eu,un perro blanco,txakur bat,dico_trial_0077__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0077__eu-en__forward,dico_trial_0077,eu,en,txakur bat,a white dog,dico_trial_0077__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0077__eu-en__reverse,dico_trial_0077,eu,en,txakur zuri bat,A dog,dico_trial_0077__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0077__eu-es__forward,dico_trial_0077,eu,es,txakur bat,un perro blanco,dico_trial_0077__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0077__eu-es__reverse,dico_trial_0077,eu,es,txakur zuri bat,un perro,dico_trial_0077__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0078__en-es__forward,dico_trial_0078,en,es,A boy,un niño pequeño,dico_trial_0078__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0078__en-es__reverse,dico_trial_0078,en,es,A little boy,un niño,dico_trial_0078__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0078__en-eu__forward,dico_trial_0078,en,eu,A boy,mutil txiki bat,dico_trial_0078__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0078__en-eu__reverse,dico_trial_0078,en,eu,A little boy,mutil bat,dico_trial_0078__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0078__es-en__forward,dico_trial_0078,es,en,un niño,A little boy,dico_trial_0078__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0078__es-en__reverse,dico_trial_0078,es,en,un niño pequeño,A boy,dico_trial_0078__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0078__es-eu__forward,dico_trial_0078,es,eu,un niño,mutil txiki bat,dico_trial_0078__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0078__es-eu__reverse,dico_trial_0078,es,eu,un niño pequeño,mutil bat,dico_trial_0078__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0078__eu-en__forward,dico_trial_0078,eu,en,mutil bat,A little boy,dico_trial_0078__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0078__eu-en__reverse,dico_trial_0078,eu,en,mutil txiki bat,A boy,dico_trial_0078__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0078__eu-es__forward,dico_trial_0078,eu,es,mutil bat,un niño pequeño,dico_trial_0078__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0078__eu-es__reverse,dico_trial_0078,eu,es,mutil txiki bat,un niño,dico_trial_0078__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0079__en-es__forward,dico_trial_0079,en,es,a dog,un perro pequeño,dico_trial_0079__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0079__en-es__reverse,dico_trial_0079,en,es,A small dog,un perro,dico_trial_0079__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0079__en-eu__forward,dico_trial_0079,en,eu,a dog,txakur txiki bat,dico_trial_0079__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0079__en-eu__reverse,dico_trial_0079,en,eu,A small dog,txakur bat,dico_trial_0079__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0079__es-en__forward,dico_trial_0079,es,en,un perro,A small dog,dico_trial_0079__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0079__es-en__reverse,dico_trial_0079,es,en,un perro pequeño,a dog,dico_trial_0079__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0079__es-eu__forward,dico_trial_0079,es,eu,un perro,txakur txiki bat,dico_trial_0079__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0079__es-eu__reverse,dico_trial_0079,es,eu,un perro pequeño,txakur bat,dico_trial_0079__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0079__eu-en__forward,dico_trial_0079,eu,en,txakur bat,A small dog,dico_trial_0079__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0079__eu-en__reverse,dico_trial_0079,eu,en,txakur txiki bat,a dog,dico_trial_0079__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0079__eu-es__forward,dico_trial_0079,eu,es,txakur bat,un perro pequeño,dico_trial_0079__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0079__eu-es__reverse,dico_trial_0079,eu,es,txakur txiki bat,un perro,dico_trial_0079__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0080__en-es__forward,dico_trial_0080,en,es,a boy,un niño pequeño,dico_trial_0080__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0080__en-es__reverse,dico_trial_0080,en,es,A small boy,un niño,dico_trial_0080__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0080__en-eu__forward,dico_trial_0080,en,eu,a boy,mutil txiki bat,dico_trial_0080__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0080__en-eu__reverse,dico_trial_0080,en,eu,A small boy,mutil bat,dico_trial_0080__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0080__es-en__forward,dico_trial_0080,es,en,un niño,A small boy,dico_trial_0080__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0080__es-en__reverse,dico_trial_0080,es,en,un niño pequeño,a boy,dico_trial_0080__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0080__es-eu__forward,dico_trial_0080,es,eu,un niño,mutil txiki bat,dico_trial_0080__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0080__es-eu__reverse,dico_trial_0080,es,eu,un niño pequeño,mutil bat,dico_trial_0080__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0080__eu-en__forward,dico_trial_0080,eu,en,mutil bat,A small boy,dico_trial_0080__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0080__eu-en__reverse,dico_trial_0080,eu,en,mutil txiki bat,a boy,dico_trial_0080__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0080__eu-es__forward,dico_trial_0080,eu,es,mutil bat,un niño pequeño,dico_trial_0080__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0080__eu-es__reverse,dico_trial_0080,eu,es,mutil txiki bat,un niño,dico_trial_0080__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0081__en-es__forward,dico_trial_0081,en,es,a baby,un bebé pequeño,dico_trial_0081__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0081__en-es__reverse,dico_trial_0081,en,es,a small baby,un bebé,dico_trial_0081__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0081__en-eu__forward,dico_trial_0081,en,eu,a baby,haur txiki bat,dico_trial_0081__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0081__en-eu__reverse,dico_trial_0081,en,eu,a small baby,haur bat,dico_trial_0081__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0081__es-en__forward,dico_trial_0081,es,en,un bebé,a small baby,dico_trial_0081__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0081__es-en__reverse,dico_trial_0081,es,en,un bebé pequeño,a baby,dico_trial_0081__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0081__es-eu__forward,dico_trial_0081,es,eu,un bebé,haur txiki bat,dico_trial_0081__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0081__es-eu__reverse,dico_trial_0081,es,eu,un bebé pequeño,haur bat,dico_trial_0081__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0081__eu-en__forward,dico_trial_0081,eu,en,haur bat,a small baby,dico_trial_0081__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0081__eu-en__reverse,dico_trial_0081,eu,en,haur txiki bat,a baby,dico_trial_0081__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0081__eu-es__forward,dico_trial_0081,eu,es,haur bat,un bebé pequeño,dico_trial_0081__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0081__eu-es__reverse,dico_trial_0081,eu,es,haur txiki bat,un bebé,dico_trial_0081__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0082__en-es__forward,dico_trial_0082,en,es,The brown dog,el perro marrón delgado,dico_trial_0082__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0082__en-es__reverse,dico_trial_0082,en,es,The skinny brown dog,el perro marrón,dico_trial_0082__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0082__en-eu__forward,dico_trial_0082,en,eu,The brown dog,txakur marroi argala,dico_trial_0082__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0082__en-eu__reverse,dico_trial_0082,en,eu,The skinny brown dog,txakur marroia,dico_trial_0082__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0082__es-en__forward,dico_trial_0082,es,en,el perro marrón,The skinny brown dog,dico_trial_0082__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0082__es-en__reverse,dico_trial_0082,es,en,el perro marrón delgado,The brown dog,dico_trial_0082__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0082__es-eu__forward,dico_trial_0082,es,eu,el perro marrón,txakur marroi argala,dico_trial_0082__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0082__es-eu__reverse,dico_trial_0082,es,eu,el perro marrón delgado,txakur marroia,dico_trial_0082__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0082__eu-en__forward,dico_trial_0082,eu,en,txakur marroia,The skinny brown dog,dico_trial_0082__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0082__eu-en__reverse,dico_trial_0082,eu,en,txakur marroi argala,The brown dog,dico_trial_0082__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0082__eu-es__forward,dico_trial_0082,eu,es,txakur marroia,el perro marrón delgado,dico_trial_0082__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0082__eu-es__reverse,dico_trial_0082,eu,es,txakur marroi argala,el perro marrón,dico_trial_0082__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0083__en-es__forward,dico_trial_0083,en,es,The person,un niño,dico_trial_0083__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0083__en-es__reverse,dico_trial_0083,en,es,A kid,la persona,dico_trial_0083__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0083__en-eu__forward,dico_trial_0083,en,eu,The person,haur bat,dico_trial_0083__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0083__en-eu__reverse,dico_trial_0083,en,eu,A kid,pertsona,dico_trial_0083__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0083__es-en__forward,dico_trial_0083,es,en,la persona,A kid,dico_trial_0083__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0083__es-en__reverse,dico_trial_0083,es,en,un niño,The person,dico_trial_0083__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0083__es-eu__forward,dico_trial_0083,es,eu,la persona,haur bat,dico_trial_0083__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0083__es-eu__reverse,dico_trial_0083,es,eu,un niño,pertsona,dico_trial_0083__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0083__eu-en__forward,dico_trial_0083,eu,en,pertsona,A kid,dico_trial_0083__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0083__eu-en__reverse,dico_trial_0083,eu,en,haur bat,The person,dico_trial_0083__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0083__eu-es__forward,dico_trial_0083,eu,es,pertsona,un niño,dico_trial_0083__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0083__eu-es__reverse,dico_trial_0083,eu,es,haur bat,la persona,dico_trial_0083__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0084__en-es__forward,dico_trial_0084,en,es,A boy,un niño joven,dico_trial_0084__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0084__en-es__reverse,dico_trial_0084,en,es,A young boy,un niño,dico_trial_0084__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0084__en-eu__forward,dico_trial_0084,en,eu,A boy,mutil gazte bat,dico_trial_0084__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0084__en-eu__reverse,dico_trial_0084,en,eu,A young boy,mutil bat,dico_trial_0084__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0084__es-en__forward,dico_trial_0084,es,en,un niño,A young boy,dico_trial_0084__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0084__es-en__reverse,dico_trial_0084,es,en,un niño joven,A boy,dico_trial_0084__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0084__es-eu__forward,dico_trial_0084,es,eu,un niño,mutil gazte bat,dico_trial_0084__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0084__es-eu__reverse,dico_trial_0084,es,eu,un niño joven,mutil bat,dico_trial_0084__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0084__eu-en__forward,dico_trial_0084,eu,en,mutil bat,A young boy,dico_trial_0084__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0084__eu-en__reverse,dico_trial_0084,eu,en,mutil gazte bat,A boy,dico_trial_0084__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0084__eu-es__forward,dico_trial_0084,eu,es,mutil bat,un niño joven,dico_trial_0084__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0084__eu-es__reverse,dico_trial_0084,eu,es,mutil gazte bat,un niño,dico_trial_0084__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0085__en-es__forward,dico_trial_0085,en,es,Two dogs,dos perros marrones,dico_trial_0085__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0085__en-es__reverse,dico_trial_0085,en,es,Two brown dogs,dos perros,dico_trial_0085__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0085__en-eu__forward,dico_trial_0085,en,eu,Two dogs,bi txakur marroi,dico_trial_0085__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0085__en-eu__reverse,dico_trial_0085,en,eu,Two brown dogs,bi txakur,dico_trial_0085__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0085__es-en__forward,dico_trial_0085,es,en,dos perros,Two brown dogs,dico_trial_0085__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0085__es-en__reverse,dico_trial_0085,es,en,dos perros marrones,Two dogs,dico_trial_0085__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0085__es-eu__forward,dico_trial_0085,es,eu,dos perros,bi txakur marroi,dico_trial_0085__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0085__es-eu__reverse,dico_trial_0085,es,eu,dos perros marrones,bi txakur,dico_trial_0085__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0085__eu-en__forward,dico_trial_0085,eu,en,bi txakur,Two brown dogs,dico_trial_0085__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0085__eu-en__reverse,dico_trial_0085,eu,en,bi txakur marroi,Two dogs,dico_trial_0085__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0085__eu-es__forward,dico_trial_0085,eu,es,bi txakur,dos perros marrones,dico_trial_0085__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0085__eu-es__reverse,dico_trial_0085,eu,es,bi txakur marroi,dos perros,dico_trial_0085__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0086__en-es__forward,dico_trial_0086,en,es,A white dog,un perro blanco grande,dico_trial_0086__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0086__en-es__reverse,dico_trial_0086,en,es,A large white dog,un perro blanco,dico_trial_0086__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0086__en-eu__forward,dico_trial_0086,en,eu,A white dog,txakur zuri handi bat,dico_trial_0086__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0086__en-eu__reverse,dico_trial_0086,en,eu,A large white dog,txakur zuri bat,dico_trial_0086__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0086__es-en__forward,dico_trial_0086,es,en,un perro blanco,A large white dog,dico_trial_0086__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0086__es-en__reverse,dico_trial_0086,es,en,un perro blanco grande,A white dog,dico_trial_0086__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0086__es-eu__forward,dico_trial_0086,es,eu,un perro blanco,txakur zuri handi bat,dico_trial_0086__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0086__es-eu__reverse,dico_trial_0086,es,eu,un perro blanco grande,txakur zuri bat,dico_trial_0086__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0086__eu-en__forward,dico_trial_0086,eu,en,txakur zuri bat,A large white dog,dico_trial_0086__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0086__eu-en__reverse,dico_trial_0086,eu,en,txakur zuri handi bat,A white dog,dico_trial_0086__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0086__eu-es__forward,dico_trial_0086,eu,es,txakur zuri bat,un perro blanco grande,dico_trial_0086__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0086__eu-es__reverse,dico_trial_0086,eu,es,txakur zuri handi bat,un perro blanco,dico_trial_0086__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0087__en-es__forward,dico_trial_0087,en,es,A girl,una niña pequeña,dico_trial_0087__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0087__en-es__reverse,dico_trial_0087,en,es,A little girl,una niña,dico_trial_0087__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0087__en-eu__forward,dico_trial_0087,en,eu,A girl,neska txiki bat,dico_trial_0087__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0087__en-eu__reverse,dico_trial_0087,en,eu,A little girl,neska bat,dico_trial_0087__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0087__es-en__forward,dico_trial_0087,es,en,una niña,A little girl,dico_trial_0087__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0087__es-en__reverse,dico_trial_0087,es,en,una niña pequeña,A girl,dico_trial_0087__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0087__es-eu__forward,dico_trial_0087,es,eu,una niña,neska txiki bat,dico_trial_0087__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0087__es-eu__reverse,dico_trial_0087,es,eu,una niña pequeña,neska bat,dico_trial_0087__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0087__eu-en__forward,dico_trial_0087,eu,en,neska bat,A little girl,dico_trial_0087__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0087__eu-en__reverse,dico_trial_0087,eu,en,neska txiki bat,A girl,dico_trial_0087__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0087__eu-es__forward,dico_trial_0087,eu,es,neska bat,una niña pequeña,dico_trial_0087__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0087__eu-es__reverse,dico_trial_0087,eu,es,neska txiki bat,una niña,dico_trial_0087__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0088__en-es__forward,dico_trial_0088,en,es,Two girls,dos niñas rubias,dico_trial_0088__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0088__en-es__reverse,dico_trial_0088,en,es,Two blonde girls,dos niñas,dico_trial_0088__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0088__en-eu__forward,dico_trial_0088,en,eu,Two girls,bi neska ilehori,dico_trial_0088__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0088__en-eu__reverse,dico_trial_0088,en,eu,Two blonde girls,bi neska,dico_trial_0088__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0088__es-en__forward,dico_trial_0088,es,en,dos niñas,Two blonde girls,dico_trial_0088__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0088__es-en__reverse,dico_trial_0088,es,en,dos niñas rubias,Two girls,dico_trial_0088__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0088__es-eu__forward,dico_trial_0088,es,eu,dos niñas,bi neska ilehori,dico_trial_0088__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0088__es-eu__reverse,dico_trial_0088,es,eu,dos niñas rubias,bi neska,dico_trial_0088__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0088__eu-en__forward,dico_trial_0088,eu,en,bi neska,Two blonde girls,dico_trial_0088__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0088__eu-en__reverse,dico_trial_0088,eu,en,bi neska ilehori,Two girls,dico_trial_0088__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0088__eu-es__forward,dico_trial_0088,eu,es,bi neska,dos niñas rubias,dico_trial_0088__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0088__eu-es__reverse,dico_trial_0088,eu,es,bi neska ilehori,dos niñas,dico_trial_0088__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0089__en-es__forward,dico_trial_0089,en,es,A woman,una niña joven,dico_trial_0089__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0089__en-es__reverse,dico_trial_0089,en,es,A young girl,una mujer,dico_trial_0089__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0089__en-eu__forward,dico_trial_0089,en,eu,A woman,neska gazte bat,dico_trial_0089__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0089__en-eu__reverse,dico_trial_0089,en,eu,A young girl,emakume bat,dico_trial_0089__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0089__es-en__forward,dico_trial_0089,es,en,una mujer,A young girl,dico_trial_0089__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0089__es-en__reverse,dico_trial_0089,es,en,una niña joven,A woman,dico_trial_0089__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0089__es-eu__forward,dico_trial_0089,es,eu,una mujer,neska gazte bat,dico_trial_0089__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0089__es-eu__reverse,dico_trial_0089,es,eu,una niña joven,emakume bat,dico_trial_0089__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0089__eu-en__forward,dico_trial_0089,eu,en,emakume bat,A young girl,dico_trial_0089__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0089__eu-en__reverse,dico_trial_0089,eu,en,neska gazte bat,A woman,dico_trial_0089__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0089__eu-es__forward,dico_trial_0089,eu,es,emakume bat,una niña joven,dico_trial_0089__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0089__eu-es__reverse,dico_trial_0089,eu,es,neska gazte bat,una mujer,dico_trial_0089__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0090__en-es__forward,dico_trial_0090,en,es,a woman,una mujer joven,dico_trial_0090__es-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0090__en-es__reverse,dico_trial_0090,en,es,A young woman,una mujer,dico_trial_0090__es-en__forward,FORWARD_ENTAILMENT
dico_trial_0090__en-eu__forward,dico_trial_0090,en,eu,a woman,emakume gazte bat,dico_trial_0090__eu-en__reverse,BACKWARD_ENTAILMENT
dico_trial_0090__en-eu__reverse,dico_trial_0090,en,eu,A young woman,emakume bat,dico_trial_0090__eu-en__forward,FORWARD_ENTAILMENT
dico_trial_0090__es-en__forward,dico_trial_0090,es,en,una mujer,A young woman,dico_trial_0090__en-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0090__es-en__reverse,dico_trial_0090,es,en,una mujer joven,a woman,dico_trial_0090__en-es__forward,FORWARD_ENTAILMENT
dico_trial_0090__es-eu__forward,dico_trial_0090,es,eu,una mujer,emakume gazte bat,dico_trial_0090__eu-es__reverse,BACKWARD_ENTAILMENT
dico_trial_0090__es-eu__reverse,dico_trial_0090,es,eu,una mujer joven,emakume bat,dico_trial_0090__eu-es__forward,FORWARD_ENTAILMENT
dico_trial_0090__eu-en__forward,dico_trial_0090,eu,en,emakume bat,A young woman,dico_trial_0090__en-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0090__eu-en__reverse,dico_trial_0090,eu,en,emakume gazte bat,a woman,dico_trial_0090__en-eu__forward,FORWARD_ENTAILMENT
dico_trial_0090__eu-es__forward,dico_trial_0090,eu,es,emakume bat,una mujer joven,dico_trial_0090__es-eu__reverse,BACKWARD_ENTAILMENT
dico_trial_0090__eu-es__reverse,dico_trial_0090,eu,es,emakume gazte bat,una mujer,dico_trial_0090__es-eu__forward,FORWARD_ENTAILMENT
dico_trial_0091__en-es__forward,dico_trial_0091,en,es,says,paz en Siria,,NEGATIVE_OTHER
dico_trial_0091__en-eu__forward,dico_trial_0091,en,eu,says,Siriako bakea,,NEGATIVE_OTHER
dico_trial_0091__es-en__forward,dico_trial_0091,es,en,dice,Syria peace,,NEGATIVE_OTHER
dico_trial_0091__es-eu__forward,dico_trial_0091,es,eu,dice,Siriako bakea,,NEGATIVE_OTHER
dico_trial_0091__eu-en__forward,dico_trial_0091,eu,en,dio,Syria peace,,NEGATIVE_OTHER
dico_trial_0091__eu-es__forward,dico_trial_0091,eu,es,dio,paz en Siria,,NEGATIVE_OTHER
dico_trial_0092__en-es__forward,dico_trial_0092,en,es,denies,por la masacre de Houla,,NEGATIVE_OTHER
dico_trial_0092__en-eu__forward,dico_trial_0092,en,eu,denies,Houlako sarraskiagatik,,NEGATIVE_OTHER
dico_trial_0092__es-en__forward,dico_trial_0092,es,en,niega,for Houla massacre,,NEGATIVE_OTHER
dico_trial_0092__es-eu__forward,dico_trial_0092,es,eu,niega,Houlako sarraskiagatik,,NEGATIVE_OTHER
dico_trial_0092__eu-en__forward,dico_trial_0092,eu,en,ukatzen du,for Houla massacre,,NEGATIVE_OTHER
dico_trial_0092__eu-es__forward,dico_trial_0092,eu,es,ukatzen du,por la masacre de Houla,,NEGATIVE_OTHER
dico_trial_0093__en-es__forward,dico_trial_0093,en,es,Syrian regime,rebeldes,,NEGATIVE_OTHER
dico_trial_0093__en-eu__forward,dico_trial_0093,en,eu,Syrian regime,matxinoak,,NEGATIVE_OTHER
dico_trial_0093__es-en__forward,dico_trial_0093,es,en,régimen sirio,rebels,,NEGATIVE_OTHER
dico_trial_0093__es-eu__forward,dico_trial_0093,es,eu,régimen sirio,matxinoak,,NEGATIVE_OTHER
dico_trial_0093__eu-en__forward,dico_trial_0093,eu,en,Siriako erregimena,rebels,,NEGATIVE_OTHER
dico_trial_0093__eu-es__forward,dico_trial_0093,eu,es,Siriako erregimena,rebeldes,,NEGATIVE_OTHER
dico_trial_0094__en-es__forward,dico_trial_0094,en,es,Solomon Islands,USGS,,NEGATIVE_OTHER
dico_trial_0094__en-eu__forward,dico_trial_0094,en,eu,Solomon Islands,USGS,,NEGATIVE_OTHER
dico_trial_0094__es-en__forward,dico_trial_0094,es,en,Islas Salomón,USGS,,NEGATIVE_OTHER
dico_trial_0094__es-eu__forward,dico_trial_0094,es,eu,Islas Salomón,USGS,,NEGATIVE_OTHER
dico_trial_0094__eu-en__forward,dico_trial_0094,eu,en,Salomon Uharteak,USGS,,NEGATIVE_OTHER
dico_trial_0094__eu-es__forward,dico_trial_0094,eu,es,Salomon Uharteak,USGS,,NEGATIVE_OTHER
dico_trial_0095__en-es__forward,dico_trial_0095,en,es,Gunmen,siete trabajadores extranjeros,,NEGATIVE_OTHER
dico_trial_0095__en-eu__forward,dico_trial_0095,en,eu,Gunmen,zazpi langile atzerritar,,NEGATIVE_OTHER
